10
-8.000000000000000e-01 9.282793788539706e-01
-6.000000000000001e-01 8.480617308578456e-01
-4.000000000000000e-01 7.641650909204106e-01
-2.000000000000000e-01 6.801932471819613e-01
                     0 5.984728972196496e-01
 2.000000000000000e-01 5.183258355953092e-01
 4.000000000000001e-01 4.329474133591498e-01
 5.999999999999999e-01 3.268816668096662e-01
 8.000000000000000e-01 1.819231558863628e-01
 1.000000000000000e+00                     0
