50 2.0e-1
697.877 0.998471
711.573 0.984338 
725.022 0.967757
738.471 0.951176
751.933 0.922400
764.426 0.866759
778.984 0.735585
792.389 0.514124
806.100 0.234138
819.495 0.0224327
832.949 0.000973754  
