25 2.0e-1
682.952 0.997925
695.399 0.988624 
708.100 0.974455
720.559 0.952959
733.021 0.929025
745.504 0.883140
758.034 0.790916
770.385 0.627953
783.601 0.345510
795.596 0.0410706
808.572 0.00008190   
